file1 file2 flip runtime closed open 
../data/random_experiments_paper/n_10/set_0/triangulation/t_1 ../data/random_experiments_paper/n_10/set_0/triangulation/t_12 9 0 384 803
../data/random_experiments_paper/n_10/set_0/triangulation/t_1 ../data/random_experiments_paper/n_10/set_0/triangulation/t_13 4 0 22 78
../data/random_experiments_paper/n_10/set_0/triangulation/t_1 ../data/random_experiments_paper/n_10/set_0/triangulation/t_14 5 0 58 188
../data/random_experiments_paper/n_10/set_0/triangulation/t_1 ../data/random_experiments_paper/n_10/set_0/triangulation/t_15 8 0 174 396
../data/random_experiments_paper/n_10/set_0/triangulation/t_1 ../data/random_experiments_paper/n_10/set_0/triangulation/t_16 4 0 23 87
../data/random_experiments_paper/n_10/set_0/triangulation/t_1 ../data/random_experiments_paper/n_10/set_0/triangulation/t_17 7 0 169 430
../data/random_experiments_paper/n_10/set_0/triangulation/t_1 ../data/random_experiments_paper/n_10/set_0/triangulation/t_18 8 0 221 515
../data/random_experiments_paper/n_10/set_0/triangulation/t_1 ../data/random_experiments_paper/n_10/set_0/triangulation/t_19 3 0 13 43
../data/random_experiments_paper/n_10/set_0/triangulation/t_1 ../data/random_experiments_paper/n_10/set_0/triangulation/t_2 5 0 65 204
../data/random_experiments_paper/n_10/set_0/triangulation/t_1 ../data/random_experiments_paper/n_10/set_0/triangulation/t_3 8 0 166 370
../data/random_experiments_paper/n_10/set_0/triangulation/t_1 ../data/random_experiments_paper/n_10/set_0/triangulation/t_4 7 0 222 510
../data/random_experiments_paper/n_10/set_0/triangulation/t_1 ../data/random_experiments_paper/n_10/set_0/triangulation/t_5 8 0 252 592
../data/random_experiments_paper/n_10/set_0/triangulation/t_1 ../data/random_experiments_paper/n_10/set_0/triangulation/t_6 7 0 163 360
../data/random_experiments_paper/n_10/set_0/triangulation/t_1 ../data/random_experiments_paper/n_10/set_0/triangulation/t_7 10 1 448 875
../data/random_experiments_paper/n_10/set_0/triangulation/t_1 ../data/random_experiments_paper/n_10/set_0/triangulation/t_8 8 0 230 535
../data/random_experiments_paper/n_10/set_0/triangulation/t_1 ../data/random_experiments_paper/n_10/set_0/triangulation/t_9 10 1 479 943
../data/random_experiments_paper/n_10/set_0/triangulation/t_10 ../data/random_experiments_paper/n_10/set_0/triangulation/t_11 7 0 260 617
../data/random_experiments_paper/n_10/set_0/triangulation/t_10 ../data/random_experiments_paper/n_10/set_0/triangulation/t_12 4 0 26 101
../data/random_experiments_paper/n_10/set_0/triangulation/t_10 ../data/random_experiments_paper/n_10/set_0/triangulation/t_13 5 0 73 236
../data/random_experiments_paper/n_10/set_0/triangulation/t_10 ../data/random_experiments_paper/n_10/set_0/triangulation/t_14 7 0 222 551
../data/random_experiments_paper/n_10/set_0/triangulation/t_10 ../data/random_experiments_paper/n_10/set_0/triangulation/t_15 5 0 68 208
../data/random_experiments_paper/n_10/set_0/triangulation/t_10 ../data/random_experiments_paper/n_10/set_0/triangulation/t_16 3 0 16 69
../data/random_experiments_paper/n_10/set_0/triangulation/t_10 ../data/random_experiments_paper/n_10/set_0/triangulation/t_17 4 0 24 91
../data/random_experiments_paper/n_10/set_0/triangulation/t_10 ../data/random_experiments_paper/n_10/set_0/triangulation/t_18 7 0 236 565
../data/random_experiments_paper/n_10/set_0/triangulation/t_10 ../data/random_experiments_paper/n_10/set_0/triangulation/t_19 8 0 285 639
../data/random_experiments_paper/n_10/set_0/triangulation/t_10 ../data/random_experiments_paper/n_10/set_0/triangulation/t_2 7 0 221 546
../data/random_experiments_paper/n_10/set_0/triangulation/t_10 ../data/random_experiments_paper/n_10/set_0/triangulation/t_3 4 0 23 84
../data/random_experiments_paper/n_10/set_0/triangulation/t_10 ../data/random_experiments_paper/n_10/set_0/triangulation/t_4 7 0 221 539
../data/random_experiments_paper/n_10/set_0/triangulation/t_10 ../data/random_experiments_paper/n_10/set_0/triangulation/t_5 7 0 284 673
../data/random_experiments_paper/n_10/set_0/triangulation/t_10 ../data/random_experiments_paper/n_10/set_0/triangulation/t_6 4 0 24 88
../data/random_experiments_paper/n_10/set_0/triangulation/t_10 ../data/random_experiments_paper/n_10/set_0/triangulation/t_7 6 0 123 348
../data/random_experiments_paper/n_10/set_0/triangulation/t_10 ../data/random_experiments_paper/n_10/set_0/triangulation/t_8 3 0 16 66
../data/random_experiments_paper/n_10/set_0/triangulation/t_10 ../data/random_experiments_paper/n_10/set_0/triangulation/t_9 7 0 240 564
../data/random_experiments_paper/n_10/set_0/triangulation/t_11 ../data/random_experiments_paper/n_10/set_0/triangulation/t_12 5 0 69 209
../data/random_experiments_paper/n_10/set_0/triangulation/t_11 ../data/random_experiments_paper/n_10/set_0/triangulation/t_13 6 0 174 446
../data/random_experiments_paper/n_10/set_0/triangulation/t_11 ../data/random_experiments_paper/n_10/set_0/triangulation/t_14 8 0 369 777
../data/random_experiments_paper/n_10/set_0/triangulation/t_11 ../data/random_experiments_paper/n_10/set_0/triangulation/t_15 7 0 172 403
../data/random_experiments_paper/n_10/set_0/triangulation/t_11 ../data/random_experiments_paper/n_10/set_0/triangulation/t_16 6 0 182 478
../data/random_experiments_paper/n_10/set_0/triangulation/t_11 ../data/random_experiments_paper/n_10/set_0/triangulation/t_17 5 0 83 249
../data/random_experiments_paper/n_10/set_0/triangulation/t_11 ../data/random_experiments_paper/n_10/set_0/triangulation/t_18 6 0 89 251
../data/random_experiments_paper/n_10/set_0/triangulation/t_11 ../data/random_experiments_paper/n_10/set_0/triangulation/t_19 9 1 443 856
../data/random_experiments_paper/n_10/set_0/triangulation/t_11 ../data/random_experiments_paper/n_10/set_0/triangulation/t_2 9 1 525 1038
../data/random_experiments_paper/n_10/set_0/triangulation/t_11 ../data/random_experiments_paper/n_10/set_0/triangulation/t_3 8 0 355 680
../data/random_experiments_paper/n_10/set_0/triangulation/t_11 ../data/random_experiments_paper/n_10/set_0/triangulation/t_4 3 0 15 57
../data/random_experiments_paper/n_10/set_0/triangulation/t_11 ../data/random_experiments_paper/n_10/set_0/triangulation/t_5 4 0 36 127
../data/random_experiments_paper/n_10/set_0/triangulation/t_11 ../data/random_experiments_paper/n_10/set_0/triangulation/t_6 9 1 440 824
../data/random_experiments_paper/n_10/set_0/triangulation/t_11 ../data/random_experiments_paper/n_10/set_0/triangulation/t_7 5 0 58 175
../data/random_experiments_paper/n_10/set_0/triangulation/t_11 ../data/random_experiments_paper/n_10/set_0/triangulation/t_8 7 0 185 458
../data/random_experiments_paper/n_10/set_0/triangulation/t_11 ../data/random_experiments_paper/n_10/set_0/triangulation/t_9 4 0 22 75
../data/random_experiments_paper/n_10/set_0/triangulation/t_12 ../data/random_experiments_paper/n_10/set_0/triangulation/t_13 6 0 148 401
../data/random_experiments_paper/n_10/set_0/triangulation/t_12 ../data/random_experiments_paper/n_10/set_0/triangulation/t_14 8 0 271 620
../data/random_experiments_paper/n_10/set_0/triangulation/t_12 ../data/random_experiments_paper/n_10/set_0/triangulation/t_15 8 0 227 516
../data/random_experiments_paper/n_10/set_0/triangulation/t_12 ../data/random_experiments_paper/n_10/set_0/triangulation/t_16 5 0 63 213
../data/random_experiments_paper/n_10/set_0/triangulation/t_12 ../data/random_experiments_paper/n_10/set_0/triangulation/t_17 4 0 28 97
../data/random_experiments_paper/n_10/set_0/triangulation/t_12 ../data/random_experiments_paper/n_10/set_0/triangulation/t_18 10 1 553 1033
../data/random_experiments_paper/n_10/set_0/triangulation/t_12 ../data/random_experiments_paper/n_10/set_0/triangulation/t_19 10 1 589 1052
../data/random_experiments_paper/n_10/set_0/triangulation/t_12 ../data/random_experiments_paper/n_10/set_0/triangulation/t_2 7 0 172 438
../data/random_experiments_paper/n_10/set_0/triangulation/t_12 ../data/random_experiments_paper/n_10/set_0/triangulation/t_3 4 0 27 89
../data/random_experiments_paper/n_10/set_0/triangulation/t_12 ../data/random_experiments_paper/n_10/set_0/triangulation/t_4 5 0 52 161
../data/random_experiments_paper/n_10/set_0/triangulation/t_12 ../data/random_experiments_paper/n_10/set_0/triangulation/t_5 7 0 198 485
../data/random_experiments_paper/n_10/set_0/triangulation/t_12 ../data/random_experiments_paper/n_10/set_0/triangulation/t_6 5 0 59 166
../data/random_experiments_paper/n_10/set_0/triangulation/t_12 ../data/random_experiments_paper/n_10/set_0/triangulation/t_7 7 0 152 367
../data/random_experiments_paper/n_10/set_0/triangulation/t_12 ../data/random_experiments_paper/n_10/set_0/triangulation/t_8 6 0 87 257
../data/random_experiments_paper/n_10/set_0/triangulation/t_12 ../data/random_experiments_paper/n_10/set_0/triangulation/t_9 8 0 242 546
../data/random_experiments_paper/n_10/set_0/triangulation/t_13 ../data/random_experiments_paper/n_10/set_0/triangulation/t_14 7 0 222 558
../data/random_experiments_paper/n_10/set_0/triangulation/t_13 ../data/random_experiments_paper/n_10/set_0/triangulation/t_15 4 0 22 78
../data/random_experiments_paper/n_10/set_0/triangulation/t_13 ../data/random_experiments_paper/n_10/set_0/triangulation/t_16 2 0 8 41
../data/random_experiments_paper/n_10/set_0/triangulation/t_13 ../data/random_experiments_paper/n_10/set_0/triangulation/t_17 5 0 74 243
../data/random_experiments_paper/n_10/set_0/triangulation/t_13 ../data/random_experiments_paper/n_10/set_0/triangulation/t_18 5 0 67 216
../data/random_experiments_paper/n_10/set_0/triangulation/t_13 ../data/random_experiments_paper/n_10/set_0/triangulation/t_19 5 0 71 218
../data/random_experiments_paper/n_10/set_0/triangulation/t_13 ../data/random_experiments_paper/n_10/set_0/triangulation/t_2 5 0 84 275
../data/random_experiments_paper/n_10/set_0/triangulation/t_13 ../data/random_experiments_paper/n_10/set_0/triangulation/t_3 6 0 112 301
../data/random_experiments_paper/n_10/set_0/triangulation/t_13 ../data/random_experiments_paper/n_10/set_0/triangulation/t_4 5 0 94 293
../data/random_experiments_paper/n_10/set_0/triangulation/t_13 ../data/random_experiments_paper/n_10/set_0/triangulation/t_5 7 0 258 634
../data/random_experiments_paper/n_10/set_0/triangulation/t_13 ../data/random_experiments_paper/n_10/set_0/triangulation/t_6 5 0 82 238
../data/random_experiments_paper/n_10/set_0/triangulation/t_13 ../data/random_experiments_paper/n_10/set_0/triangulation/t_7 6 0 92 273
../data/random_experiments_paper/n_10/set_0/triangulation/t_13 ../data/random_experiments_paper/n_10/set_0/triangulation/t_8 4 0 31 115
../data/random_experiments_paper/n_10/set_0/triangulation/t_13 ../data/random_experiments_paper/n_10/set_0/triangulation/t_9 7 0 213 520
../data/random_experiments_paper/n_10/set_0/triangulation/t_14 ../data/random_experiments_paper/n_10/set_0/triangulation/t_15 9 1 492 937
../data/random_experiments_paper/n_10/set_0/triangulation/t_14 ../data/random_experiments_paper/n_10/set_0/triangulation/t_16 7 0 279 675
../data/random_experiments_paper/n_10/set_0/triangulation/t_14 ../data/random_experiments_paper/n_10/set_0/triangulation/t_17 8 0 291 667
../data/random_experiments_paper/n_10/set_0/triangulation/t_14 ../data/random_experiments_paper/n_10/set_0/triangulation/t_18 5 0 72 225
../data/random_experiments_paper/n_10/set_0/triangulation/t_14 ../data/random_experiments_paper/n_10/set_0/triangulation/t_19 4 0 35 135
../data/random_experiments_paper/n_10/set_0/triangulation/t_14 ../data/random_experiments_paper/n_10/set_0/triangulation/t_2 5 0 76 241
../data/random_experiments_paper/n_10/set_0/triangulation/t_14 ../data/random_experiments_paper/n_10/set_0/triangulation/t_3 9 0 439 817
../data/random_experiments_paper/n_10/set_0/triangulation/t_14 ../data/random_experiments_paper/n_10/set_0/triangulation/t_4 7 0 244 576
../data/random_experiments_paper/n_10/set_0/triangulation/t_14 ../data/random_experiments_paper/n_10/set_0/triangulation/t_5 4 0 26 104
../data/random_experiments_paper/n_10/set_0/triangulation/t_14 ../data/random_experiments_paper/n_10/set_0/triangulation/t_6 9 0 447 830
../data/random_experiments_paper/n_10/set_0/triangulation/t_14 ../data/random_experiments_paper/n_10/set_0/triangulation/t_7 6 0 89 254
../data/random_experiments_paper/n_10/set_0/triangulation/t_14 ../data/random_experiments_paper/n_10/set_0/triangulation/t_8 6 0 100 302
../data/random_experiments_paper/n_10/set_0/triangulation/t_14 ../data/random_experiments_paper/n_10/set_0/triangulation/t_9 6 0 97 283
../data/random_experiments_paper/n_10/set_0/triangulation/t_15 ../data/random_experiments_paper/n_10/set_0/triangulation/t_16 4 0 23 87
../data/random_experiments_paper/n_10/set_0/triangulation/t_15 ../data/random_experiments_paper/n_10/set_0/triangulation/t_17 5 0 45 136
../data/random_experiments_paper/n_10/set_0/triangulation/t_15 ../data/random_experiments_paper/n_10/set_0/triangulation/t_18 5 0 56 166
../data/random_experiments_paper/n_10/set_0/triangulation/t_15 ../data/random_experiments_paper/n_10/set_0/triangulation/t_19 9 0 339 664
../data/random_experiments_paper/n_10/set_0/triangulation/t_15 ../data/random_experiments_paper/n_10/set_0/triangulation/t_2 9 1 459 926
../data/random_experiments_paper/n_10/set_0/triangulation/t_15 ../data/random_experiments_paper/n_10/set_0/triangulation/t_3 8 0 166 363
../data/random_experiments_paper/n_10/set_0/triangulation/t_15 ../data/random_experiments_paper/n_10/set_0/triangulation/t_4 9 1 454 881
../data/random_experiments_paper/n_10/set_0/triangulation/t_15 ../data/random_experiments_paper/n_10/set_0/triangulation/t_5 8 0 340 720
../data/random_experiments_paper/n_10/set_0/triangulation/t_15 ../data/random_experiments_paper/n_10/set_0/triangulation/t_6 7 0 130 297
../data/random_experiments_paper/n_10/set_0/triangulation/t_15 ../data/random_experiments_paper/n_10/set_0/triangulation/t_7 4 0 34 103
../data/random_experiments_paper/n_10/set_0/triangulation/t_15 ../data/random_experiments_paper/n_10/set_0/triangulation/t_8 6 0 109 296
../data/random_experiments_paper/n_10/set_0/triangulation/t_15 ../data/random_experiments_paper/n_10/set_0/triangulation/t_9 5 0 54 156
../data/random_experiments_paper/n_10/set_0/triangulation/t_16 ../data/random_experiments_paper/n_10/set_0/triangulation/t_17 3 0 17 75
../data/random_experiments_paper/n_10/set_0/triangulation/t_16 ../data/random_experiments_paper/n_10/set_0/triangulation/t_18 7 0 248 595
../data/random_experiments_paper/n_10/set_0/triangulation/t_16 ../data/random_experiments_paper/n_10/set_0/triangulation/t_19 5 0 80 253
../data/random_experiments_paper/n_10/set_0/triangulation/t_16 ../data/random_experiments_paper/n_10/set_0/triangulation/t_2 5 0 93 310
../data/random_experiments_paper/n_10/set_0/triangulation/t_16 ../data/random_experiments_paper/n_10/set_0/triangulation/t_3 4 0 32 121
../data/random_experiments_paper/n_10/set_0/triangulation/t_16 ../data/random_experiments_paper/n_10/set_0/triangulation/t_4 7 0 337 780
../data/random_experiments_paper/n_10/set_0/triangulation/t_16 ../data/random_experiments_paper/n_10/set_0/triangulation/t_5 8 1 493 1004
../data/random_experiments_paper/n_10/set_0/triangulation/t_16 ../data/random_experiments_paper/n_10/set_0/triangulation/t_6 3 0 20 84
../data/random_experiments_paper/n_10/set_0/triangulation/t_16 ../data/random_experiments_paper/n_10/set_0/triangulation/t_7 6 0 100 302
../data/random_experiments_paper/n_10/set_0/triangulation/t_16 ../data/random_experiments_paper/n_10/set_0/triangulation/t_8 6 0 138 401
../data/random_experiments_paper/n_10/set_0/triangulation/t_16 ../data/random_experiments_paper/n_10/set_0/triangulation/t_9 7 0 247 589
../data/random_experiments_paper/n_10/set_0/triangulation/t_17 ../data/random_experiments_paper/n_10/set_0/triangulation/t_18 7 0 178 433
../data/random_experiments_paper/n_10/set_0/triangulation/t_17 ../data/random_experiments_paper/n_10/set_0/triangulation/t_19 8 0 337 708
../data/random_experiments_paper/n_10/set_0/triangulation/t_17 ../data/random_experiments_paper/n_10/set_0/triangulation/t_2 7 0 248 612
../data/random_experiments_paper/n_10/set_0/triangulation/t_17 ../data/random_experiments_paper/n_10/set_0/triangulation/t_3 4 0 28 93
../data/random_experiments_paper/n_10/set_0/triangulation/t_17 ../data/random_experiments_paper/n_10/set_0/triangulation/t_4 7 0 266 616
../data/random_experiments_paper/n_10/set_0/triangulation/t_17 ../data/random_experiments_paper/n_10/set_0/triangulation/t_5 7 0 186 462
../data/random_experiments_paper/n_10/set_0/triangulation/t_17 ../data/random_experiments_paper/n_10/set_0/triangulation/t_6 5 0 66 190
../data/random_experiments_paper/n_10/set_0/triangulation/t_17 ../data/random_experiments_paper/n_10/set_0/triangulation/t_7 6 0 89 258
../data/random_experiments_paper/n_10/set_0/triangulation/t_17 ../data/random_experiments_paper/n_10/set_0/triangulation/t_8 7 0 181 450
../data/random_experiments_paper/n_10/set_0/triangulation/t_17 ../data/random_experiments_paper/n_10/set_0/triangulation/t_9 7 0 172 413
../data/random_experiments_paper/n_10/set_0/triangulation/t_18 ../data/random_experiments_paper/n_10/set_0/triangulation/t_19 7 0 183 421
../data/random_experiments_paper/n_10/set_0/triangulation/t_18 ../data/random_experiments_paper/n_10/set_0/triangulation/t_2 7 0 198 486
../data/random_experiments_paper/n_10/set_0/triangulation/t_18 ../data/random_experiments_paper/n_10/set_0/triangulation/t_3 11 1 713 1181
../data/random_experiments_paper/n_10/set_0/triangulation/t_18 ../data/random_experiments_paper/n_10/set_0/triangulation/t_4 7 0 195 466
../data/random_experiments_paper/n_10/set_0/triangulation/t_18 ../data/random_experiments_paper/n_10/set_0/triangulation/t_5 4 0 48 160
../data/random_experiments_paper/n_10/set_0/triangulation/t_18 ../data/random_experiments_paper/n_10/set_0/triangulation/t_6 10 1 471 878
../data/random_experiments_paper/n_10/set_0/triangulation/t_18 ../data/random_experiments_paper/n_10/set_0/triangulation/t_7 3 0 16 59
../data/random_experiments_paper/n_10/set_0/triangulation/t_18 ../data/random_experiments_paper/n_10/set_0/triangulation/t_8 4 0 41 139
../data/random_experiments_paper/n_10/set_0/triangulation/t_18 ../data/random_experiments_paper/n_10/set_0/triangulation/t_9 2 0 7 30
../data/random_experiments_paper/n_10/set_0/triangulation/t_19 ../data/random_experiments_paper/n_10/set_0/triangulation/t_2 4 0 24 85
../data/random_experiments_paper/n_10/set_0/triangulation/t_19 ../data/random_experiments_paper/n_10/set_0/triangulation/t_3 9 0 341 654
../data/random_experiments_paper/n_10/set_0/triangulation/t_19 ../data/random_experiments_paper/n_10/set_0/triangulation/t_4 8 0 253 557
../data/random_experiments_paper/n_10/set_0/triangulation/t_19 ../data/random_experiments_paper/n_10/set_0/triangulation/t_5 8 0 299 651
../data/random_experiments_paper/n_10/set_0/triangulation/t_19 ../data/random_experiments_paper/n_10/set_0/triangulation/t_6 8 0 223 454
../data/random_experiments_paper/n_10/set_0/triangulation/t_19 ../data/random_experiments_paper/n_10/set_0/triangulation/t_7 9 0 334 667
../data/random_experiments_paper/n_10/set_0/triangulation/t_19 ../data/random_experiments_paper/n_10/set_0/triangulation/t_8 8 0 279 606
../data/random_experiments_paper/n_10/set_0/triangulation/t_19 ../data/random_experiments_paper/n_10/set_0/triangulation/t_9 9 0 334 666
../data/random_experiments_paper/n_10/set_0/triangulation/t_2 ../data/random_experiments_paper/n_10/set_0/triangulation/t_3 6 0 88 248
../data/random_experiments_paper/n_10/set_0/triangulation/t_2 ../data/random_experiments_paper/n_10/set_0/triangulation/t_4 6 0 199 511
../data/random_experiments_paper/n_10/set_0/triangulation/t_2 ../data/random_experiments_paper/n_10/set_0/triangulation/t_5 7 0 237 574
../data/random_experiments_paper/n_10/set_0/triangulation/t_2 ../data/random_experiments_paper/n_10/set_0/triangulation/t_6 5 0 71 213
../data/random_experiments_paper/n_10/set_0/triangulation/t_2 ../data/random_experiments_paper/n_10/set_0/triangulation/t_7 9 1 493 950
../data/random_experiments_paper/n_10/set_0/triangulation/t_2 ../data/random_experiments_paper/n_10/set_0/triangulation/t_8 7 0 214 536
../data/random_experiments_paper/n_10/set_0/triangulation/t_2 ../data/random_experiments_paper/n_10/set_0/triangulation/t_9 9 1 493 950
../data/random_experiments_paper/n_10/set_0/triangulation/t_3 ../data/random_experiments_paper/n_10/set_0/triangulation/t_4 8 0 305 639
../data/random_experiments_paper/n_10/set_0/triangulation/t_3 ../data/random_experiments_paper/n_10/set_0/triangulation/t_5 10 1 527 963
../data/random_experiments_paper/n_10/set_0/triangulation/t_3 ../data/random_experiments_paper/n_10/set_0/triangulation/t_6 1 0 3 8
../data/random_experiments_paper/n_10/set_0/triangulation/t_3 ../data/random_experiments_paper/n_10/set_0/triangulation/t_7 9 0 277 563
../data/random_experiments_paper/n_10/set_0/triangulation/t_3 ../data/random_experiments_paper/n_10/set_0/triangulation/t_8 7 0 126 309
../data/random_experiments_paper/n_10/set_0/triangulation/t_3 ../data/random_experiments_paper/n_10/set_0/triangulation/t_9 10 0 411 776
../data/random_experiments_paper/n_10/set_0/triangulation/t_4 ../data/random_experiments_paper/n_10/set_0/triangulation/t_5 5 0 70 214
../data/random_experiments_paper/n_10/set_0/triangulation/t_4 ../data/random_experiments_paper/n_10/set_0/triangulation/t_6 9 1 477 877
../data/random_experiments_paper/n_10/set_0/triangulation/t_4 ../data/random_experiments_paper/n_10/set_0/triangulation/t_7 7 0 198 465
../data/random_experiments_paper/n_10/set_0/triangulation/t_4 ../data/random_experiments_paper/n_10/set_0/triangulation/t_8 5 0 65 204
../data/random_experiments_paper/n_10/set_0/triangulation/t_4 ../data/random_experiments_paper/n_10/set_0/triangulation/t_9 7 0 200 466
../data/random_experiments_paper/n_10/set_0/triangulation/t_5 ../data/random_experiments_paper/n_10/set_0/triangulation/t_6 11 1 818 1293
../data/random_experiments_paper/n_10/set_0/triangulation/t_5 ../data/random_experiments_paper/n_10/set_0/triangulation/t_7 5 0 70 213
../data/random_experiments_paper/n_10/set_0/triangulation/t_5 ../data/random_experiments_paper/n_10/set_0/triangulation/t_8 5 0 79 252
../data/random_experiments_paper/n_10/set_0/triangulation/t_5 ../data/random_experiments_paper/n_10/set_0/triangulation/t_9 4 0 25 93
../data/random_experiments_paper/n_10/set_0/triangulation/t_6 ../data/random_experiments_paper/n_10/set_0/triangulation/t_7 9 0 290 581
../data/random_experiments_paper/n_10/set_0/triangulation/t_6 ../data/random_experiments_paper/n_10/set_0/triangulation/t_8 7 0 134 322
../data/random_experiments_paper/n_10/set_0/triangulation/t_6 ../data/random_experiments_paper/n_10/set_0/triangulation/t_9 10 0 425 796
../data/random_experiments_paper/n_10/set_0/triangulation/t_7 ../data/random_experiments_paper/n_10/set_0/triangulation/t_8 5 0 63 195
../data/random_experiments_paper/n_10/set_0/triangulation/t_7 ../data/random_experiments_paper/n_10/set_0/triangulation/t_9 1 0 3 9
../data/random_experiments_paper/n_10/set_0/triangulation/t_8 ../data/random_experiments_paper/n_10/set_0/triangulation/t_9 6 0 134 360
../data/random_experiments_paper/n_10/set_1/triangulation/t_0 ../data/random_experiments_paper/n_10/set_1/triangulation/t_1 4 0 22 68
../data/random_experiments_paper/n_10/set_1/triangulation/t_0 ../data/random_experiments_paper/n_10/set_1/triangulation/t_10 4 0 20 61
../data/random_experiments_paper/n_10/set_1/triangulation/t_0 ../data/random_experiments_paper/n_10/set_1/triangulation/t_11 5 0 59 164
../data/random_experiments_paper/n_10/set_1/triangulation/t_0 ../data/random_experiments_paper/n_10/set_1/triangulation/t_12 5 0 54 138
../data/random_experiments_paper/n_10/set_1/triangulation/t_0 ../data/random_experiments_paper/n_10/set_1/triangulation/t_13 6 0 70 176
../data/random_experiments_paper/n_10/set_1/triangulation/t_0 ../data/random_experiments_paper/n_10/set_1/triangulation/t_14 2 0 5 14
../data/random_experiments_paper/n_10/set_1/triangulation/t_0 ../data/random_experiments_paper/n_10/set_1/triangulation/t_15 5 0 63 173
../data/random_experiments_paper/n_10/set_1/triangulation/t_0 ../data/random_experiments_paper/n_10/set_1/triangulation/t_16 6 0 107 254
../data/random_experiments_paper/n_10/set_1/triangulation/t_0 ../data/random_experiments_paper/n_10/set_1/triangulation/t_17 6 0 76 185
../data/random_experiments_paper/n_10/set_1/triangulation/t_0 ../data/random_experiments_paper/n_10/set_1/triangulation/t_18 5 0 44 114
../data/random_experiments_paper/n_10/set_1/triangulation/t_0 ../data/random_experiments_paper/n_10/set_1/triangulation/t_19 7 0 143 317
../data/random_experiments_paper/n_10/set_1/triangulation/t_0 ../data/random_experiments_paper/n_10/set_1/triangulation/t_2 3 0 19 73
../data/random_experiments_paper/n_10/set_1/triangulation/t_0 ../data/random_experiments_paper/n_10/set_1/triangulation/t_3 5 0 54 138
../data/random_experiments_paper/n_10/set_1/triangulation/t_0 ../data/random_experiments_paper/n_10/set_1/triangulation/t_4 3 0 16 57
../data/random_experiments_paper/n_10/set_1/triangulation/t_0 ../data/random_experiments_paper/n_10/set_1/triangulation/t_5 7 0 118 266
../data/random_experiments_paper/n_10/set_1/triangulation/t_0 ../data/random_experiments_paper/n_10/set_1/triangulation/t_6 8 0 185 377
../data/random_experiments_paper/n_10/set_1/triangulation/t_0 ../data/random_experiments_paper/n_10/set_1/triangulation/t_7 6 0 107 254
../data/random_experiments_paper/n_10/set_1/triangulation/t_0 ../data/random_experiments_paper/n_10/set_1/triangulation/t_8 6 0 79 192
